# column 1: model
# column 2: total dust mass
t5_p0.5_q0_oa40_R30_Mcl0.97    4856.53 Msun
t5_p0.5_q0_oa50_R10_Mcl0.97    768.008 Msun
t5_p0.5_q0_oa50_R20_Mcl0.97    2711.42 Msun
t5_p0.5_q0_oa50_R30_Mcl0.97    5797.54 Msun
t5_p0.5_q0_oa60_R10_Mcl0.97    869.186 Msun
t5_p0.5_q0_oa60_R20_Mcl0.97    3069.16 Msun
t5_p0.5_q0_oa60_R30_Mcl0.97    6561.95 Msun
t5_p0.5_q0_oa70_R10_Mcl0.97    944.022 Msun
t5_p0.5_q0_oa70_R20_Mcl0.97    3333.54 Msun
t5_p0.5_q0_oa70_R30_Mcl0.97    7127.73 Msun
t5_p0.5_q0_oa80_R10_Mcl0.97    990.105 Msun
t5_p0.5_q0_oa80_R20_Mcl0.97    3496.68 Msun
t5_p0.5_q0_oa80_R30_Mcl0.97    7475.92 Msun
t5_p0.5_q1.5_oa10_R10_Mcl0.97    150.435 Msun
t5_p0.5_q1.5_oa10_R20_Mcl0.97    530.357 Msun
t5_p0.5_q1.5_oa10_R30_Mcl0.97    1134.11 Msun
t5_p0.5_q1.5_oa20_R10_Mcl0.97    266.658 Msun
t5_p0.5_q1.5_oa20_R20_Mcl0.97    941.011 Msun
t5_p0.5_q1.5_oa20_R30_Mcl0.97    2012.11 Msun
t5_p0.5_q1.5_oa30_R10_Mcl0.97    352.179 Msun
t5_p0.5_q1.5_oa30_R20_Mcl0.97    1243.13 Msun
t5_p0.5_q1.5_oa30_R30_Mcl0.97    2657.76 Msun
t5_p0.5_q1.5_oa40_R10_Mcl0.97    413.859 Msun
t5_p0.5_q1.5_oa40_R20_Mcl0.97    1460.99 Msun
t5_p0.5_q1.5_oa40_R30_Mcl0.97    3123.68 Msun
t5_p0.5_q1.5_oa50_R10_Mcl0.97    457.372 Msun
t5_p0.5_q1.5_oa50_R20_Mcl0.97    1614.89 Msun
t5_p0.5_q1.5_oa50_R30_Mcl0.97    3452.82 Msun
t5_p0.5_q1.5_oa60_R10_Mcl0.97    487.253 Msun
t5_p0.5_q1.5_oa60_R20_Mcl0.97    1720.45 Msun
t5_p0.5_q1.5_oa60_R30_Mcl0.97    3678.32 Msun
t5_p0.5_q1.5_oa70_R10_Mcl0.97    506.64 Msun
t5_p0.5_q1.5_oa70_R20_Mcl0.97    1789 Msun
t5_p0.5_q1.5_oa70_R30_Mcl0.97    3824.9 Msun
t5_p0.5_q1.5_oa80_R10_Mcl0.97    517.561 Msun
t5_p0.5_q1.5_oa80_R20_Mcl0.97    1827.56 Msun
t5_p0.5_q1.5_oa80_R30_Mcl0.97    3907.5 Msun
t5_p0.5_q1_oa10_R10_Mcl0.97    156.708 Msun
t5_p0.5_q1_oa10_R20_Mcl0.97    552.44 Msun
t5_p0.5_q1_oa10_R30_Mcl0.97    1181.31 Msun
t5_p0.5_q1_oa20_R10_Mcl0.97    288.468 Msun
t5_p0.5_q1_oa20_R20_Mcl0.97    1017.91 Msun
t5_p0.5_q1_oa20_R30_Mcl0.97    2176.36 Msun
t5_p0.5_q1_oa30_R10_Mcl0.97    393.634 Msun
t5_p0.5_q1_oa30_R20_Mcl0.97    1389.45 Msun
t5_p0.5_q1_oa30_R30_Mcl0.97    2970.67 Msun
t5_p0.5_q1_oa40_R10_Mcl0.97    475.447 Msun
t5_p0.5_q1_oa40_R20_Mcl0.97    1678.41 Msun
t5_p0.5_q1_oa40_R30_Mcl0.97    3588.56 Msun
t5_p0.5_q1_oa50_R10_Mcl0.97    537.212 Msun
t5_p0.5_q1_oa50_R20_Mcl0.97    1896.77 Msun
t5_p0.5_q1_oa50_R30_Mcl0.97    4055.51 Msun
t5_p0.5_q1_oa60_R10_Mcl0.97    582.097 Msun
t5_p0.5_q1_oa60_R20_Mcl0.97    2055.43 Msun
t5_p0.5_q1_oa60_R30_Mcl0.97    4394.37 Msun
t5_p0.5_q1_oa70_R10_Mcl0.97    612.484 Msun
t5_p0.5_q1_oa70_R20_Mcl0.97    2162.8 Msun
t5_p0.5_q1_oa70_R30_Mcl0.97    4624.26 Msun
t5_p0.5_q1_oa80_R10_Mcl0.97    630.148 Msun
t5_p0.5_q1_oa80_R20_Mcl0.97    2225.2 Msun
t5_p0.5_q1_oa80_R30_Mcl0.97    4757.31 Msun
t5_p0_q0.5_oa10_R10_Mcl0.97    207.455 Msun
t5_p0_q0.5_oa10_R20_Mcl0.97    785.721 Msun
t5_p0_q0.5_oa10_R30_Mcl0.97    1738.13 Msun
t5_p0_q0.5_oa20_R10_Mcl0.97    396.766 Msun
t5_p0_q0.5_oa20_R20_Mcl0.97    1503.66 Msun
t5_p0_q0.5_oa20_R30_Mcl0.97    3325.82 Msun
t5_p0_q0.5_oa30_R10_Mcl0.97    560.787 Msun
t5_p0_q0.5_oa30_R20_Mcl0.97    2125.5 Msun
t5_p0_q0.5_oa30_R30_Mcl0.97    4701.33 Msun
t5_p0_q0.5_oa40_R10_Mcl0.97    698.329 Msun
t5_p0_q0.5_oa40_R20_Mcl0.97    2647.24 Msun
t5_p0_q0.5_oa40_R30_Mcl0.97    5854.87 Msun
t5_p0_q0.5_oa50_R10_Mcl0.97    809.444 Msun
t5_p0_q0.5_oa50_R20_Mcl0.97    3068.95 Msun
t5_p0_q0.5_oa50_R30_Mcl0.97    6787.26 Msun
t5_p0_q0.5_oa60_R10_Mcl0.97    894.808 Msun
t5_p0_q0.5_oa60_R20_Mcl0.97    3392.42 Msun
t5_p0_q0.5_oa60_R30_Mcl0.97    7503.14 Msun
t5_p0_q0.5_oa70_R10_Mcl0.97    955.217 Msun
t5_p0_q0.5_oa70_R20_Mcl0.97    3622.02 Msun
t5_p0_q0.5_oa70_R30_Mcl0.97    8010.27 Msun
t5_p0_q0.5_oa80_R10_Mcl0.97    991.333 Msun
t5_p0_q0.5_oa80_R20_Mcl0.97    3758.9 Msun
t5_p0_q0.5_oa80_R30_Mcl0.97    8313.5 Msun
t5_p0_q0_oa10_R10_Mcl0.97    216.382 Msun
t5_p0_q0_oa10_R20_Mcl0.97    819.491 Msun
t5_p0_q0_oa10_R30_Mcl0.97    1812.94 Msun
t5_p0_q0_oa20_R10_Mcl0.97    431.273 Msun
t5_p0_q0_oa20_R20_Mcl0.97    1634.3 Msun
t5_p0_q0_oa20_R30_Mcl0.97    3614.93 Msun
t5_p0_q0_oa30_R10_Mcl0.97    633.241 Msun
t5_p0_q0_oa30_R20_Mcl0.97    2400.33 Msun
t5_p0_q0_oa30_R30_Mcl0.97    5308.83 Msun
t5_p0_q0_oa40_R10_Mcl0.97    815.944 Msun
t5_p0_q0_oa40_R20_Mcl0.97    3092.95 Msun
t5_p0_q0_oa40_R30_Mcl0.97    6840.93 Msun
t5_p0_q0_oa50_R10_Mcl0.97    973.737 Msun
t5_p0_q0_oa50_R20_Mcl0.97    3691.56 Msun
t5_p0_q0_oa50_R30_Mcl0.97    8164.54 Msun
t5_p0_q0_oa60_R10_Mcl0.97    1101.94 Msun
t5_p0_q0_oa60_R20_Mcl0.97    4177.75 Msun
t5_p0_q0_oa60_R30_Mcl0.97    9240.04 Msun
t5_p0_q0_oa70_R10_Mcl0.97    1196.68 Msun
t5_p0_q0_oa70_R20_Mcl0.97    4537.58 Msun
t5_p0_q0_oa70_R30_Mcl0.97    10035.6 Msun
t5_p0_q0_oa80_R10_Mcl0.97    1255.2 Msun
t5_p0_q0_oa80_R20_Mcl0.97    4759.21 Msun
t5_p0_q0_oa80_R30_Mcl0.97    10525.8 Msun
t5_p0_q1.5_oa10_R10_Mcl0.97    191.036 Msun
t5_p0_q1.5_oa10_R20_Mcl0.97    723.552 Msun
t5_p0_q1.5_oa10_R30_Mcl0.97    1600.71 Msun
t5_p0_q1.5_oa20_R10_Mcl0.97    338.205 Msun
t5_p0_q1.5_oa20_R20_Mcl0.97    1281.88 Msun
t5_p0_q1.5_oa20_R30_Mcl0.97    2835.21 Msun
t5_p0_q1.5_oa30_R10_Mcl0.97    446.551 Msun
t5_p0_q1.5_oa30_R20_Mcl0.97    1692.7 Msun
t5_p0_q1.5_oa30_R30_Mcl0.97    3743.8 Msun
t5_p0_q1.5_oa40_R10_Mcl0.97    524.644 Msun
t5_p0_q1.5_oa40_R20_Mcl0.97    1989 Msun
t5_p0_q1.5_oa40_R30_Mcl0.97    4399.17 Msun
t5_p0_q1.5_oa50_R10_Mcl0.97    579.778 Msun
t5_p0_q1.5_oa50_R20_Mcl0.97    2198.27 Msun
t5_p0_q1.5_oa50_R30_Mcl0.97    4861.62 Msun
t5_p0_q1.5_oa60_R10_Mcl0.97    617.583 Msun
t5_p0_q1.5_oa60_R20_Mcl0.97    2341.63 Msun
t5_p0_q1.5_oa60_R30_Mcl0.97    5178.68 Msun
t5_p0_q1.5_oa70_R10_Mcl0.97    642.212 Msun
t5_p0_q1.5_oa70_R20_Mcl0.97    2435.03 Msun
t5_p0_q1.5_oa70_R30_Mcl0.97    5385.56 Msun
t5_p0_q1.5_oa80_R10_Mcl0.97    656.027 Msun
t5_p0_q1.5_oa80_R20_Mcl0.97    2487.34 Msun
t5_p0_q1.5_oa80_R30_Mcl0.97    5501.28 Msun
t5_p0_q1_oa10_R10_Mcl0.97    199.019 Msun
t5_p0_q1_oa10_R20_Mcl0.97    753.778 Msun
t5_p0_q1_oa10_R30_Mcl0.97    1667.55 Msun
t5_p0_q1_oa20_R10_Mcl0.97    365.884 Msun
t5_p0_q1_oa20_R20_Mcl0.97    1386.72 Msun
t5_p0_q1_oa20_R30_Mcl0.97    3067.06 Msun
t5_p0_q1_oa30_R10_Mcl0.97    499.162 Msun
t5_p0_q1_oa30_R20_Mcl0.97    1892.03 Msun
t5_p0_q1_oa30_R30_Mcl0.97    4184.66 Msun
t5_p0_q1_oa40_R10_Mcl0.97    602.799 Msun
t5_p0_q1_oa40_R20_Mcl0.97    2285.05 Msun
t5_p0_q1_oa40_R30_Mcl0.97    5053.98 Msun
t5_p0_q1_oa50_R10_Mcl0.97    681.036 Msun
t5_p0_q1_oa50_R20_Mcl0.97    2582.18 Msun
t5_p0_q1_oa50_R30_Mcl0.97    5710.52 Msun
t5_p0_q1_oa60_R10_Mcl0.97    737.869 Msun
t5_p0_q1_oa60_R20_Mcl0.97    2797.58 Msun
t5_p0_q1_oa60_R30_Mcl0.97    6187.16 Msun
t5_p0_q1_oa70_R10_Mcl0.97    776.416 Msun
t5_p0_q1_oa70_R20_Mcl0.97    2943.69 Msun
t5_p0_q1_oa70_R30_Mcl0.97    6510.38 Msun
t5_p0_q1_oa80_R10_Mcl0.97    798.744 Msun
t5_p0_q1_oa80_R20_Mcl0.97    3028.43 Msun
t5_p0_q1_oa80_R30_Mcl0.97    6698.23 Msun
t5_p1.5_q0.5_oa10_R10_Mcl0.97    83.2018 Msun
t5_p1.5_q0.5_oa10_R20_Mcl0.97    210.311 Msun
t5_p1.5_q0.5_oa10_R30_Mcl0.97    368.299 Msun
t5_p1.5_q0.5_oa20_R10_Mcl0.97    160.038 Msun
t5_p1.5_q0.5_oa20_R20_Mcl0.97    405.839 Msun
t5_p1.5_q0.5_oa20_R30_Mcl0.97    711.265 Msun
t5_p1.5_q0.5_oa30_R10_Mcl0.97    226.565 Msun
t5_p1.5_q0.5_oa30_R20_Mcl0.97    575.174 Msun
t5_p1.5_q0.5_oa30_R30_Mcl0.97    1008.34 Msun
t5_p1.5_q0.5_oa40_R10_Mcl0.97    282.304 Msun
t5_p1.5_q0.5_oa40_R20_Mcl0.97    717.262 Msun
t5_p1.5_q0.5_oa40_R30_Mcl0.97    1257.68 Msun
t5_p1.5_q0.5_oa50_R10_Mcl0.97    327.345 Msun
t5_p1.5_q0.5_oa50_R20_Mcl0.97    831.898 Msun
t5_p1.5_q0.5_oa50_R30_Mcl0.97    1458.96 Msun
t5_p1.5_q0.5_oa60_R10_Mcl0.97    362.024 Msun
t5_p1.5_q0.5_oa60_R20_Mcl0.97    920.206 Msun
t5_p1.5_q0.5_oa60_R30_Mcl0.97    1614 Msun
t5_p1.5_q0.5_oa70_R10_Mcl0.97    386.532 Msun
t5_p1.5_q0.5_oa70_R20_Mcl0.97    982.819 Msun
t5_p1.5_q0.5_oa70_R30_Mcl0.97    1723.65 Msun
t5_p1.5_q0.5_oa80_R10_Mcl0.97    401.125 Msun
t5_p1.5_q0.5_oa80_R20_Mcl0.97    1020.29 Msun
t5_p1.5_q0.5_oa80_R30_Mcl0.97    1789.51 Msun
t5_p1.5_q0_oa10_R10_Mcl0.97    86.7515 Msun
t5_p1.5_q0_oa10_R20_Mcl0.97    219.275 Msun
t5_p1.5_q0_oa10_R30_Mcl0.97    383.983 Msun
t5_p1.5_q0_oa20_R10_Mcl0.97    173.881 Msun
t5_p1.5_q0_oa20_R20_Mcl0.97    440.875 Msun
t5_p1.5_q0_oa20_R30_Mcl0.97    772.668 Msun
t5_p1.5_q0_oa30_R10_Mcl0.97    255.746 Msun
t5_p1.5_q0_oa30_R20_Mcl0.97    649.195 Msun
t5_p1.5_q0_oa30_R30_Mcl0.97    1138.07 Msun
t5_p1.5_q0_oa40_R10_Mcl0.97    329.742 Msun
t5_p1.5_q0_oa40_R20_Mcl0.97    837.646 Msun
t5_p1.5_q0_oa40_R30_Mcl0.97    1468.84 Msun
t5_p1.5_q0_oa50_R10_Mcl0.97    393.646 Msun
t5_p1.5_q0_oa50_R20_Mcl0.97    1000.35 Msun
t5_p1.5_q0_oa50_R30_Mcl0.97    1754.33 Msun
t5_p1.5_q0_oa60_R10_Mcl0.97    445.673 Msun
t5_p1.5_q0_oa60_R20_Mcl0.97    1132.96 Msun
t5_p1.5_q0_oa60_R30_Mcl0.97    1986.99 Msun
t5_p1.5_q0_oa70_R10_Mcl0.97    484.05 Msun
t5_p1.5_q0_oa70_R20_Mcl0.97    1230.95 Msun
t5_p1.5_q0_oa70_R30_Mcl0.97    2158.96 Msun
t5_p1.5_q0_oa80_R10_Mcl0.97    507.748 Msun
t5_p1.5_q0_oa80_R20_Mcl0.97    1291.52 Msun
t5_p1.5_q0_oa80_R30_Mcl0.97    2265.31 Msun
t5_p1.5_q1.5_oa10_R10_Mcl0.97    76.6671 Msun
t5_p1.5_q1.5_oa10_R20_Mcl0.97    193.83 Msun
t5_p1.5_q1.5_oa10_R30_Mcl0.97    339.409 Msun
t5_p1.5_q1.5_oa20_R10_Mcl0.97    136.519 Msun
t5_p1.5_q1.5_oa20_R20_Mcl0.97    346.298 Msun
t5_p1.5_q1.5_oa20_R30_Mcl0.97    606.932 Msun
t5_p1.5_q1.5_oa30_R10_Mcl0.97    180.517 Msun
t5_p1.5_q1.5_oa30_R20_Mcl0.97    458.421 Msun
t5_p1.5_q1.5_oa30_R30_Mcl0.97    803.688 Msun
t5_p1.5_q1.5_oa40_R10_Mcl0.97    212.224 Msun
t5_p1.5_q1.5_oa40_R20_Mcl0.97    539.266 Msun
t5_p1.5_q1.5_oa40_R30_Mcl0.97    945.684 Msun
t5_p1.5_q1.5_oa50_R10_Mcl0.97    234.57 Msun
t5_p1.5_q1.5_oa50_R20_Mcl0.97    596.311 Msun
t5_p1.5_q1.5_oa50_R30_Mcl0.97    1045.77 Msun
t5_p1.5_q1.5_oa60_R10_Mcl0.97    249.937 Msun
t5_p1.5_q1.5_oa60_R20_Mcl0.97    635.482 Msun
t5_p1.5_q1.5_oa60_R30_Mcl0.97    1114.63 Msun
t5_p1.5_q1.5_oa70_R10_Mcl0.97    259.966 Msun
t5_p1.5_q1.5_oa70_R20_Mcl0.97    660.929 Msun
t5_p1.5_q1.5_oa70_R30_Mcl0.97    1159.19 Msun
t5_p1.5_q1.5_oa80_R10_Mcl0.97    265.567 Msun
t5_p1.5_q1.5_oa80_R20_Mcl0.97    675.285 Msun
t5_p1.5_q1.5_oa80_R30_Mcl0.97    1184.45 Msun
t5_p1.5_q1_oa10_R10_Mcl0.97    79.8419 Msun
t5_p1.5_q1_oa10_R20_Mcl0.97    201.85 Msun
t5_p1.5_q1_oa10_R30_Mcl0.97    353.473 Msun
t5_p1.5_q1_oa20_R10_Mcl0.97    147.637 Msun
t5_p1.5_q1_oa20_R20_Mcl0.97    374.437 Msun
t5_p1.5_q1_oa20_R30_Mcl0.97    656.257 Msun
t5_p1.5_q1_oa30_R10_Mcl0.97    201.719 Msun
t5_p1.5_q1_oa30_R20_Mcl0.97    512.199 Msun
t5_p1.5_q1_oa30_R30_Mcl0.97    897.951 Msun
t5_p1.5_q1_oa40_R10_Mcl0.97    243.759 Msun
t5_p1.5_q1_oa40_R20_Mcl0.97    619.345 Msun
t5_p1.5_q1_oa40_R30_Mcl0.97    1086.02 Msun
t5_p1.5_q1_oa50_R10_Mcl0.97    275.469 Msun
t5_p1.5_q1_oa50_R20_Mcl0.97    700.202 Msun
t5_p1.5_q1_oa50_R30_Mcl0.97    1227.96 Msun
t5_p1.5_q1_oa60_R10_Mcl0.97    298.572 Msun
t5_p1.5_q1_oa60_R20_Mcl0.97    759.036 Msun
t5_p1.5_q1_oa60_R30_Mcl0.97    1331.34 Msun
t5_p1.5_q1_oa70_R10_Mcl0.97    314.227 Msun
t5_p1.5_q1_oa70_R20_Mcl0.97    798.973 Msun
t5_p1.5_q1_oa70_R30_Mcl0.97    1401.21 Msun
t5_p1.5_q1_oa80_R10_Mcl0.97    323.279 Msun
t5_p1.5_q1_oa80_R20_Mcl0.97    822.092 Msun
t5_p1.5_q1_oa80_R30_Mcl0.97    1441.98 Msun
t5_p1_q0.5_oa10_R10_Mcl0.97    120.206 Msun
t5_p1_q0.5_oa10_R20_Mcl0.97    371.203 Msun
t5_p1_q0.5_oa10_R30_Mcl0.97    736.593 Msun
t5_p1_q0.5_oa20_R10_Mcl0.97    230.605 Msun
t5_p1_q0.5_oa20_R20_Mcl0.97    713.204 Msun
t5_p1_q0.5_oa20_R30_Mcl0.97    1415.33 Msun
t5_p1_q0.5_oa30_R10_Mcl0.97    326.2 Msun
t5_p1_q0.5_oa30_R20_Mcl0.97    1009.49 Msun
t5_p1_q0.5_oa30_R30_Mcl0.97    2003.34 Msun
t5_p1_q0.5_oa40_R10_Mcl0.97    406.37 Msun
t5_p1_q0.5_oa40_R20_Mcl0.97    1257.97 Msun
t5_p1_q0.5_oa40_R30_Mcl0.97    2496.66 Msun
t5_p1_q0.5_oa50_R10_Mcl0.97    471.077 Msun
t5_p1_q0.5_oa50_R20_Mcl0.97    1458.73 Msun
t5_p1_q0.5_oa50_R30_Mcl0.97    2895.28 Msun
t5_p1_q0.5_oa60_R10_Mcl0.97    520.926 Msun
t5_p1_q0.5_oa60_R20_Mcl0.97    1613.19 Msun
t5_p1_q0.5_oa60_R30_Mcl0.97    3201.71 Msun
t5_p1_q0.5_oa70_R10_Mcl0.97    556.111 Msun
t5_p1_q0.5_oa70_R20_Mcl0.97    1722.37 Msun
t5_p1_q0.5_oa70_R30_Mcl0.97    3418.57 Msun
t5_p1_q0.5_oa80_R10_Mcl0.97    577.253 Msun
t5_p1_q0.5_oa80_R20_Mcl0.97    1787.87 Msun
t5_p1_q0.5_oa80_R30_Mcl0.97    3548.55 Msun
t5_p1_q0_oa10_R10_Mcl0.97    125.361 Msun
t5_p1_q0_oa10_R20_Mcl0.97    377.888 Msun
t5_p1_q0_oa10_R30_Mcl0.97    768.13 Msun
t5_p1_q0_oa20_R10_Mcl0.97    250.592 Msun
t5_p1_q0_oa20_R20_Mcl0.97    765.727 Msun
t5_p1_q0_oa20_R30_Mcl0.97    1538.02 Msun
t5_p1_q0_oa30_R10_Mcl0.97    368.293 Msun
t5_p1_q0_oa30_R20_Mcl0.97    1131.51 Msun
t5_p1_q0_oa30_R30_Mcl0.97    2261.7 Msun
t5_p1_q0_oa40_R10_Mcl0.97    474.72 Msun
t5_p1_q0_oa40_R20_Mcl0.97    1461.86 Msun
t5_p1_q0_oa40_R30_Mcl0.97    2916.3 Msun
t5_p1_q0_oa50_R10_Mcl0.97    566.602 Msun
t5_p1_q0_oa50_R20_Mcl0.97    1744.54 Msun
t5_p1_q0_oa50_R30_Mcl0.97    3481.75 Msun
t5_p1_q0_oa60_R10_Mcl0.97    641.447 Msun
t5_p1_q0_oa60_R20_Mcl0.97    1975.82 Msun
t5_p1_q0_oa60_R30_Mcl0.97    3941.67 Msun
t5_p1_q0_oa70_R10_Mcl0.97    696.668 Msun
t5_p1_q0_oa70_R20_Mcl0.97    2148.15 Msun
t5_p1_q0_oa70_R30_Mcl0.97    4281.84 Msun
t5_p1_q0_oa80_R10_Mcl0.97    730.729 Msun
t5_p1_q0_oa80_R20_Mcl0.97    2254.71 Msun
t5_p1_q0_oa80_R30_Mcl0.97    4491.31 Msun
t5_p1_q1.5_oa10_R10_Mcl0.97    110.735 Msun
t5_p1_q1.5_oa10_R20_Mcl0.97    341.99 Msun
t5_p1_q1.5_oa10_R30_Mcl0.97    678.579 Msun
t5_p1_q1.5_oa20_R10_Mcl0.97    196.645 Msun
t5_p1_q1.5_oa20_R20_Mcl0.97    608.307 Msun
t5_p1_q1.5_oa20_R30_Mcl0.97    1207.17 Msun
t5_p1_q1.5_oa30_R10_Mcl0.97    259.831 Msun
t5_p1_q1.5_oa30_R20_Mcl0.97    804.207 Msun
t5_p1_q1.5_oa30_R30_Mcl0.97    1595.99 Msun
t5_p1_q1.5_oa40_R10_Mcl0.97    305.386 Msun
t5_p1_q1.5_oa40_R20_Mcl0.97    945.505 Msun
t5_p1_q1.5_oa40_R30_Mcl0.97    1876.37 Msun
t5_p1_q1.5_oa50_R10_Mcl0.97    337.529 Msun
t5_p1_q1.5_oa50_R20_Mcl0.97    1045.23 Msun
t5_p1_q1.5_oa50_R30_Mcl0.97    2074.53 Msun
t5_p1_q1.5_oa60_R10_Mcl0.97    359.626 Msun
t5_p1_q1.5_oa60_R20_Mcl0.97    1113.69 Msun
t5_p1_q1.5_oa60_R30_Mcl0.97    2210.41 Msun
t5_p1_q1.5_oa70_R10_Mcl0.97    373.925 Msun
t5_p1_q1.5_oa70_R20_Mcl0.97    1158.15 Msun
t5_p1_q1.5_oa70_R30_Mcl0.97    2298.63 Msun
t5_p1_q1.5_oa80_R10_Mcl0.97    382.054 Msun
t5_p1_q1.5_oa80_R20_Mcl0.97    1183.23 Msun
t5_p1_q1.5_oa80_R30_Mcl0.97    2348.38 Msun
t5_p1_q1_oa10_R10_Mcl0.97    115.334 Msun
t5_p1_q1_oa10_R20_Mcl0.97    356.19 Msun
t5_p1_q1_oa10_R30_Mcl0.97    706.784 Msun
t5_p1_q1_oa20_R10_Mcl0.97    212.686 Msun
t5_p1_q1_oa20_R20_Mcl0.97    657.896 Msun
t5_p1_q1_oa20_R30_Mcl0.97    1305.6 Msun
t5_p1_q1_oa30_R10_Mcl0.97    290.386 Msun
t5_p1_q1_oa30_R20_Mcl0.97    898.729 Msun
t5_p1_q1_oa30_R30_Mcl0.97    1783.55 Msun
t5_p1_q1_oa40_R10_Mcl0.97    350.812 Msun
t5_p1_q1_oa40_R20_Mcl0.97    1086.04 Msun
t5_p1_q1_oa40_R30_Mcl0.97    2155.3 Msun
t5_p1_q1_oa50_R10_Mcl0.97    396.435 Msun
t5_p1_q1_oa50_R20_Mcl0.97    1227.59 Msun
t5_p1_q1_oa50_R30_Mcl0.97    2436.25 Msun
t5_p1_q1_oa60_R10_Mcl0.97    429.599 Msun
t5_p1_q1_oa60_R20_Mcl0.97    1330.43 Msun
t5_p1_q1_oa60_R30_Mcl0.97    2640.17 Msun
t5_p1_q1_oa70_R10_Mcl0.97    452.064 Msun
t5_p1_q1_oa70_R20_Mcl0.97    1400.01 Msun
t5_p1_q1_oa70_R30_Mcl0.97    2778.33 Msun
t5_p1_q1_oa80_R10_Mcl0.97    465.086 Msun
t5_p1_q1_oa80_R20_Mcl0.97    1440.46 Msun
t5_p1_q1_oa80_R30_Mcl0.97    2858.66 Msun
t7_p0.5_q0.5_oa10_R10_Mcl0.97    228.682 Msun
t7_p0.5_q0.5_oa10_R20_Mcl0.97    806.134 Msun
t7_p0.5_q0.5_oa10_R30_Mcl0.97    1723.85 Msun
t7_p0.5_q0.5_oa20_R10_Mcl0.97    437.883 Msun
t7_p0.5_q0.5_oa20_R20_Mcl0.97    1545.06 Msun
t7_p0.5_q0.5_oa20_R30_Mcl0.97    3303.73 Msun
t7_p0.5_q0.5_oa30_R10_Mcl0.97    619.1 Msun
t7_p0.5_q0.5_oa30_R20_Mcl0.97    2185.09 Msun
t7_p0.5_q0.5_oa30_R30_Mcl0.97    4672.04 Msun
t7_p0.5_q0.5_oa40_R10_Mcl0.97    771.1 Msun
t7_p0.5_q0.5_oa40_R20_Mcl0.97    2722.12 Msun
t7_p0.5_q0.5_oa40_R30_Mcl0.97    5819.82 Msun
t7_p0.5_q0.5_oa50_R10_Mcl0.97    893.851 Msun
t7_p0.5_q0.5_oa50_R20_Mcl0.97    3155.97 Msun
t7_p0.5_q0.5_oa50_R30_Mcl0.97    6747.64 Msun
t7_p0.5_q0.5_oa60_R10_Mcl0.97    988.145 Msun
t7_p0.5_q0.5_oa60_R20_Mcl0.97    3489.44 Msun
t7_p0.5_q0.5_oa60_R30_Mcl0.97    7460.22 Msun
t7_p0.5_q0.5_oa70_R10_Mcl0.97    1054.96 Msun
t7_p0.5_q0.5_oa70_R20_Mcl0.97    3725.29 Msun
t7_p0.5_q0.5_oa70_R30_Mcl0.97    7964.81 Msun
t7_p0.5_q0.5_oa80_R10_Mcl0.97    1094.95 Msun
t7_p0.5_q0.5_oa80_R20_Mcl0.97    3866.48 Msun
t7_p0.5_q0.5_oa80_R30_Mcl0.97    8267.08 Msun
t7_p0.5_q0_oa10_R10_Mcl0.97    238.507 Msun
t7_p0.5_q0_oa10_R20_Mcl0.97    840.743 Msun
t7_p0.5_q0_oa10_R30_Mcl0.97    1797.78 Msun
t7_p0.5_q0_oa20_R10_Mcl0.97    475.927 Msun
t7_p0.5_q0_oa20_R20_Mcl0.97    1679.27 Msun
t7_p0.5_q0_oa20_R30_Mcl0.97    3590.44 Msun
t7_p0.5_q0_oa30_R10_Mcl0.97    699.038 Msun
t7_p0.5_q0_oa30_R20_Mcl0.97    2467.3 Msun
t7_p0.5_q0_oa30_R30_Mcl0.97    5275.45 Msun
t7_p0.5_q0_oa40_R10_Mcl0.97    900.899 Msun
t7_p0.5_q0_oa40_R20_Mcl0.97    3180.27 Msun
t7_p0.5_q0_oa40_R30_Mcl0.97    6799.2 Msun
t7_p0.5_q0_oa50_R10_Mcl0.97    1075.22 Msun
t7_p0.5_q0_oa50_R20_Mcl0.97    3796.01 Msun
t7_p0.5_q0_oa50_R30_Mcl0.97    8116.55 Msun
t7_p0.5_q0_oa60_R10_Mcl0.97    1216.85 Msun
t7_p0.5_q0_oa60_R20_Mcl0.97    4296.65 Msun
t7_p0.5_q0_oa60_R30_Mcl0.97    9186.31 Msun
t7_p0.5_q0_oa70_R10_Mcl0.97    1321.66 Msun
t7_p0.5_q0_oa70_R20_Mcl0.97    4667 Msun
t7_p0.5_q0_oa70_R30_Mcl0.97    9978.55 Msun
t7_p0.5_q0_oa80_R10_Mcl0.97    1386.19 Msun
t7_p0.5_q0_oa80_R20_Mcl0.97    4895.33 Msun
t7_p0.5_q0_oa80_R30_Mcl0.97    10466.2 Msun
t7_p0.5_q1.5_oa10_R10_Mcl0.97    210.603 Msun
t7_p0.5_q1.5_oa10_R20_Mcl0.97    742.513 Msun
t7_p0.5_q1.5_oa10_R30_Mcl0.97    1587.73 Msun
t7_p0.5_q1.5_oa20_R10_Mcl0.97    373.31 Msun
t7_p0.5_q1.5_oa20_R20_Mcl0.97    1317.44 Msun
t7_p0.5_q1.5_oa20_R30_Mcl0.97    2816.7 Msun
t7_p0.5_q1.5_oa30_R10_Mcl0.97    493.034 Msun
